TABLE_SCHEMA,TABLE_NAME,n_date_typed,n_money_typed,n_recovery_named,n_claim_named,n_cols,date_cols,money_cols
dbo,qryGroupCambiaFinal,19,13,3,7,214,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,PINC_CommCambia_Stage10_Final,19,13,3,7,199,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryNBMCambia,19,13,3,7,196,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryPINODifferentClientCambiaFinal,24,13,3,7,211,"P_PrimacyEffDate, mc_partaeffdate, mc_partatermdate, mc_partbeffdate, mc_partbtermdate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryPPICAMBIAstage10,21,13,3,7,208,"Invisible_EFCT_DT, Invisible_MaxTermDt, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryCambiaPincCommFinal,19,13,3,7,202,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryPPPIPBMCambiaFinal,21,13,3,7,213,"PBMEffectiveDate, PBMTermDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryPINODifferentClientCOBCambiaFinal,20,13,3,7,207,"P_PrimacyEffDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryCambiaPincCommStage5,19,13,3,7,205,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryPPECAMBIAstage11,23,13,3,7,206,"CAMBIAEffectiveDate, MaxTermDt, Overlap_Enrollment_Date, Overlap_TermDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryNBMCambiaFinal1,20,13,3,7,199,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate, spdob","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryCambiaDualEntStage8,19,13,3,7,202,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryCambiaPINOFamilyStage6,21,13,3,7,209,"ClosedDate, P_PrimacyEffDate, SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryivresrdCambiaStage7clmdet,19,13,3,7,203,"SubscriberDOB, PatientDOB, PatientEffectiveDate, PatientCancelDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, AdjudicationDate, PayDate, MedicareAEffDate, MedicareBEffDate, OtherInsuranceEffDate, OtherInsuranceEndDate, OtherInsuranceSubscriberDOB, ReceivedDate","TotalBilledAmount, TotalPaidAmount, BillAmount, AllowedAmount, PayAmount, DeductibleAmount, CopaymentAmount, CoinsuranceAmount, DiscountAmount, NonCoveredAmount, COBAmount, COBSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, ReceivedDate"
dbo,qryivresrdaetnahmoFinalStage1,36,11,3,7,236,"ivrcalldt, ivrpartaeffdate, ivrpartaTermDate, ivrpartbeffdate, ivrpartbTermDate, RxWindowStartDate, RxWindowEndDate, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","totOppAmt, BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,AetnaHMOJ0401,29,10,3,7,218,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryPINODifferentClientAetnaHMOFinal,34,10,3,7,229,"P_PrimacyEffDate, mc_partaeffdate, mc_partatermdate, mc_partbeffdate, mc_partbtermdate, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMOPincMCFinal,36,10,3,7,236,"ClosedDate, P_PrimacyEffDate, P_PrimacyTermDate, PartAEffDate, PartATermDate, PartBEffDate, PartBTermDate, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryoptpilotdetAetnaHMO,29,10,3,7,221,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryCMSEMissAetnaHMOStage7,29,10,3,7,220,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMOPINOCommercialStage4,32,10,3,7,231,"ClosedDate, PrimacyEffectiveDate, PrimacyTermDate, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMO_SelfTrain_CLAIMS_Final,29,10,3,7,220,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAEHMAMedAdvSecStage4,32,10,3,7,229,"CreationDate, ClosedDate, dateofbirth, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMO_DualEnt_Merged_CLAIMS_Final,29,10,3,7,221,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMODualEntStage9,29,10,3,7,220,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMOPINO_ClsdPartAOnlyStg12_ESRDOnly_Final,33,10,3,7,227,"PartAEffDate, partATermDate, PartBEffDate, PartBTermDate, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMODualEntStage8,29,10,3,7,220,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMOPincCommStage5,29,10,3,7,223,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMODualEntStage10,29,10,3,7,221,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMOPINO_ClsdPartAOnlyStg12_NoESRD_Final,33,10,3,7,227,"PartAEffDate, partATermDate, PartBEffDate, PartBTermDate, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMOPINO_MP_No_OverpayStg12_ESRDOnly_Final,33,10,3,7,227,"PartAEffDate, partATermDate, PartBEffDate, PartBTermDate, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,DomPartAetnaHMOstage4Final,29,10,3,7,219,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryAetnaHMOPINOCommercialFinal,32,10,3,7,233,"ClosedDate, PrimacyEffectiveDate, PrimacyTermDate, PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
dbo,qryHospiceAetnaHMOStage,29,10,3,7,221,"PatientCancelDate, PatientDOB, PatientEffectiveDate, GroupEffectiveDate, GroupTermDate, ProviderEffectiveDate, ProviderTermDate, InjuryDate, StartDate, EndDate, PayDate, MedicareAEffDate, MedicareBEffDate, SubscriberDateOfBirth, SubscriberEffectiveDate, AdmissionDate, DischargeDate, LastCOBMailerSent, DOBSpouse, SubscriberRetired, SpouseRetired, COBPolicyEffDate, COBPolicyTermDate, FirstDayofDialysis, DateFirstSelfTrng, DateKidneyTransplant, COBESRDStartDate, COBESRDEndDate, MotherDischargeDate","BillAmount, PayAmount, TotalBilledAmount, TotalPaidAmount, CobAmount, CobSavingsAmount, OverpaymentReceivedAmount, OverpaymentReceivedIndicator, CoPayAmount, CoInsuranceAmount, DeductibleAmount, CheckNumber"
